@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class numeric

@data
52,222,1500,320,52,247,1500,362,7,52113,1072778,136204,67,68859,1003522,173729,335202128,6,1111,246978,809,200589,9
52,753,1500,667,52,856,1500,669,5,6000,989337,32973,11,6137,1028412,33844,1186443898,6,108227,81531070,105719,90497124,9
52,209,1500,311,52,213,1500,364,6,56931,1425766,143819,62,70641,1394009,175882,2101941052,6,4745,994722,3813,813197,9
52,216,1500,323,52,227,1500,359,7,53521,991476,137339,69,80989,994080,160715,372196348,6,1027,222070,706,160609,9
52,78,1500,141,52,1237,1500,497,7,23650,975432,72734,69,14087,977836,57487,339645562,6,10575,833274,17735,21949333,9
52,197,1500,291,52,274,1500,447,6,61006,1425766,151365,62,72623,1467995,179010,2449334782,6,5827,1149838,4849,1332205,9
52,177,692,210,52,174,756,193,158,63519,371305,88288,70,66760,371387,90541,1270385,6,21,3722,20,3497,9
52,214,1500,320,52,225,1500,357,7,52890,991476,136614,69,80507,994080,160339,492192405,6,1046,224610,717,161885,9
52,169,1500,198,52,201,1500,339,7,51070,1078919,142976,66,88271,1017146,173466,2209573240,6,3597,609114,2254,453457,9
52,212,1500,316,52,222,1500,354,7,52686,991476,137363,69,80723,994080,161549,594248196,6,1078,229122,735,163509,9
52,346,1500,489,52,169,1500,236,7,64761,674756,133269,69,82767,907901,198578,11379201,6,153,52978,120,20361,9
52,195,1500,284,52,228,1500,384,7,53074,1418247,136692,62,65121,1394009,170725,1686138152,6,4082,799998,3351,766373,9
52,220,1500,325,52,164,1500,270,7,63810,1070078,173328,68,97355,1030866,202430,405298491,6,643,141522,448,73769,9
52,192,1500,273,52,218,1500,372,7,55033,1425766,141230,62,68455,1394009,173342,2037586178,6,4501,866198,3632,794489,9
52,82,1500,141,52,1297,1500,454,7,9636,1243230,43306,49,5272,980493,35288,90181683,6,7782,642554,14227,18458445,9
52,188,1500,268,52,596,1500,656,7,46896,1308494,133126,55,50281,1757699,157611,910844619,6,6399,1203122,5776,3446265,9
52,708,1500,666,52,875,1500,667,5,8918,997897,38468,35,8830,1000213,38611,321082719,6,23616,16728354,23830,20858252,9
52,194,1500,283,52,245,1500,406,7,51414,1287967,133151,62,60075,1394009,165131,855782803,6,3403,661474,2894,711089,9
52,724,1500,663,52,858,1500,667,5,6479,978521,34571,42,6508,989258,35109,489190286,6,42855,31048926,42601,36569716,9
52,825,1500,676,52,897,1500,673,5,4643,998465,20825,5,4668,1015935,21097,1621261305,6,264481,218417458,263046,235964804,9
52,231,1500,343,52,316,1500,479,7,51681,1134122,140015,59,56503,1757699,171015,399925103,6,2707,627698,2377,752929,9
52,785,1500,674,52,860,1500,673,5,5862,986768,24132,22,5979,1035508,24688,1227881782,6,149374,117338382,146261,125790972,9
52,209,1500,277,52,177,1500,315,8,75002,1200134,179802,69,112321,1632891,237131,758053541,6,1350,283474,916,162201,9
52,185,1500,257,52,137,1500,227,7,75435,1070078,190104,68,125693,1030866,226635,749039583,6,1114,207006,725,99981,9
52,192,1500,278,52,576,1500,649,7,48672,1308494,137153,55,52653,1757699,162798,1063174650,6,6784,1303814,6072,3500841,9
52,724,1500,664,52,840,1500,671,5,6619,964443,34165,42,6685,989258,34710,276443041,6,26266,19027382,25976,21841312,9
52,715,1500,662,52,828,1500,670,5,7838,981735,42042,42,7974,1000298,42914,676329835,6,45542,32570986,44718,37070520,9
52,808,1500,676,52,879,1500,675,3,5103,1029678,28547,8,5191,1044650,29016,2205437132,6,277111,224063638,272253,239317612,9
52,714,1500,664,52,896,1500,662,5,9903,997897,40385,35,9777,1015935,40832,750873728,6,41305,29518342,41822,37490984,9
52,981,1500,655,52,156,1500,289,6,9396,992547,52966,27,13696,1046677,63024,221399663,6,10142,9958246,7017,1099085,9
52,252,1500,373,52,192,1500,304,7,56667,1023455,140718,62,74401,1018244,182399,479046565,6,931,234870,689,132637,9
52,276,1500,423,52,199,1500,312,7,87839,1134122,180945,59,114534,1757699,246994,81273154,6,537,148566,402,80133,9
52,305,1500,426,52,167,1500,231,8,37929,621790,87760,117,43265,580730,91051,14777065,6,157,48010,137,22952,9
52,174,1500,227,52,325,1500,489,7,43577,1034889,127540,67,69649,1034202,153161,1584348722,6,2538,442386,1715,558197,9
52,158,692,220,52,245,756,280,164,20578,89772,31954,69,22993,89715,33914,144051,6,8,1270,7,1717,9
52,253,1500,391,52,462,1500,585,7,30647,960809,99087,68,30059,907901,118955,91896781,6,964,244278,973,450157,9
52,209,1500,277,52,177,1500,315,8,75002,1200134,179802,69,112321,1632891,237131,758053541,6,1350,283474,916,162201,9
52,194,1500,284,52,246,1500,407,7,51198,1287967,132338,62,59705,1394009,164493,811804197,6,3388,659254,2885,710269,9
52,278,1500,410,52,187,1500,296,7,58838,965568,164799,70,81971,921333,184404,150302456,6,448,124614,336,63113,9
52,738,1500,660,52,859,1500,661,6,6555,974270,29323,22,6501,1025444,29995,443931222,6,45719,33780106,45994,39533416,9
52,194,1500,278,52,222,1500,379,7,54695,1425766,142880,62,67948,1394009,174559,1969708583,6,4281,830778,3471,774021,9
52,235,1500,339,52,264,1500,381,7,51284,1072778,139111,67,65658,1003522,175424,293643478,6,951,223938,708,187161,9
52,734,1500,666,52,841,1500,671,5,6676,964443,34580,42,6714,989258,35015,236337741,6,23075,16949318,22912,19288896,9
52,236,1500,350,52,181,1500,292,7,55968,1182549,144871,62,77503,1018244,188263,966722320,6,1075,253878,770,140017,9
52,655,1500,666,52,848,1500,678,5,7132,997897,37455,54,6662,1000213,35973,71235958,6,8070,5293610,8612,7310648,9
52,221,1500,296,52,194,1500,345,8,69059,1200134,174953,69,103361,1364657,228355,651101586,6,1086,240610,736,143161,9
52,782,1500,675,52,888,1500,670,6,5495,954891,22344,46,5487,972409,22567,337871091,6,45549,35624574,45574,40473780,9
52,171,1500,220,52,202,1500,331,7,49135,1078919,133292,67,82314,996063,160410,1461917757,6,2760,474390,1751,354917,9
52,719,1500,665,52,900,1500,662,5,9010,997897,34772,35,8877,1000213,35285,661142130,6,40948,29479810,41557,37441140,9
52,214,1500,320,52,225,1500,356,7,52737,991476,136434,69,80392,994080,160243,552190541,6,1051,225190,720,162393,9
52,194,1500,283,52,246,1500,407,7,51445,1287967,133249,62,59991,1394009,165189,812718891,6,3392,659942,2887,710373,9
52,190,1500,271,52,216,1500,369,7,56634,1425766,143649,62,70442,1394009,176695,2080873598,6,4588,874034,3692,800057,9
52,176,1500,233,52,204,1500,329,7,49959,1078919,134603,67,82417,996063,161520,974713406,6,2387,421282,1525,312013,9
52,716,1500,665,52,905,1500,662,5,8736,997897,34333,35,8551,1000213,34552,441237899,6,33720,24164178,34435,31172540,9
52,280,1500,400,52,197,1500,287,9,36882,927860,116819,67,48121,930109,132614,69187655,6,698,196110,538,106417,9
52,835,1500,678,52,150,1500,265,6,10858,992547,54260,27,14702,1046677,62694,301055517,6,12234,10217622,9110,1374561,9
52,192,1500,292,52,307,1500,472,7,34805,1129407,108840,62,34860,939251,126023,250652496,6,1875,361090,1865,574045,9
52,218,1500,322,52,233,1500,374,7,55781,1078919,147427,67,87866,996063,170732,361101831,6,1079,236242,725,169469,9
52,237,1500,347,52,241,1500,381,7,43384,941037,121998,71,60297,940561,137636,282265899,6,959,227538,706,170785,9
52,210,1500,312,52,210,1500,357,6,56981,1425766,142377,62,70208,1394009,174241,2111981109,6,4914,1035962,3979,835669,9
52,559,1500,634,52,197,1500,317,6,38817,938068,111354,71,43963,845266,127078,49148579,6,284,159006,232,45833,9
52,723,1500,664,52,831,1500,671,5,6761,964443,35049,42,6864,989258,35694,266452957,6,24482,17702438,24082,20020360,9
52,236,1500,328,52,192,1500,324,8,63120,1103428,158069,70,91872,993282,207758,286820628,6,746,176226,520,99945,9
52,257,1500,382,52,197,1500,309,7,54604,1023455,135793,62,70846,1018244,176335,422408370,6,882,226850,661,130829,9
52,73,1500,109,52,1185,1500,509,7,40162,1243230,97070,49,24350,980493,80433,590182988,6,14322,1054566,23620,28010881,9
52,171,1500,216,52,212,1500,348,7,48713,1078919,134064,67,81764,996063,161115,1557734790,6,2871,492146,1827,388277,9
52,903,1500,668,52,138,1500,262,6,14668,1100607,79214,16,21339,1030866,93042,1204890441,6,11112,10044502,7706,1068797,9
52,193,1500,279,52,244,1500,404,7,51451,1287967,133564,62,60914,1394009,165670,1327519925,6,3512,678262,2965,724333,9
52,229,1500,338,52,314,1500,477,7,52686,1134122,141709,59,58356,1757699,173951,421332345,6,2808,644502,2436,765437,9
52,708,1500,665,52,882,1500,666,5,8959,997897,37888,35,8835,1000213,37996,351216031,6,25280,17906194,25612,22608756,9
52,838,1500,679,52,910,1500,674,5,4348,998465,19326,5,4346,1015935,19490,1861146188,6,337548,283031150,337658,307536280,9
52,648,1500,670,52,839,1500,684,5,8590,997952,48735,44,7937,1000116,46485,68769988,6,3447,2235890,3721,3122328,9
52,279,1500,412,52,198,1500,308,7,48156,949966,120226,62,61559,952137,158609,233006728,6,742,207090,573,113869,9
52,720,1500,664,52,842,1500,670,5,6966,978521,37303,42,7075,989258,38123,456413858,6,35629,25677114,35029,29526884,9
52,722,1500,663,52,838,1500,665,6,4958,974270,28667,22,4881,1025444,28826,228206344,6,23346,16869674,23618,19804680,9
52,188,1500,270,52,604,1500,657,7,45518,1134122,129429,55,48397,1757699,154253,808448438,6,6252,1178042,5687,3438213,9
52,192,1500,275,52,270,1500,424,7,50943,1023439,135739,67,80175,994080,161351,894305112,6,1523,292726,1027,277381,9
52,194,1500,281,52,267,1500,418,7,50918,991476,133851,67,79504,994080,158744,819226428,6,1452,282234,982,262769,9
52,649,1500,670,52,840,1500,684,5,8598,997952,48763,44,7944,1000116,46509,54469716,6,3440,2234886,3714,3121612,9
52,179,1500,239,52,130,1500,217,7,83249,1100607,203981,68,141430,1030866,244480,923159416,6,1329,238314,852,111129,9
52,197,1500,291,52,274,1500,447,6,61226,1425766,152132,62,72828,1467995,179450,2605009002,6,5833,1150662,4854,1332465,9
52,537,1500,653,52,947,1500,660,5,12616,1093338,55073,37,10433,1079359,49312,907663829,6,19957,10719446,24165,22900061,9
52,910,1500,667,52,138,1500,263,6,14100,1100607,77722,16,20501,1030866,91513,1158974492,6,11014,10030558,7640,1061157,9
52,73,1500,110,52,1196,1500,503,7,38948,1243230,95752,49,23387,980493,78841,560180299,6,13998,1024334,23309,27893221,9
52,203,1500,300,52,260,1500,426,7,48744,1287967,132646,62,54573,1394009,161203,545993482,6,2936,598206,2593,674861,9
52,168,1500,206,52,199,1500,333,7,49768,1078919,137120,67,85738,996063,165824,1985973199,6,3245,548250,2041,406781,9
52,224,1500,326,52,320,1500,484,7,52442,1134122,140346,59,59338,1757699,173976,441323123,6,3106,697274,2647,847161,9
52,159,1500,196,52,276,1500,436,7,45561,1034889,123283,67,72419,1034202,149562,1744621935,6,3803,607590,2527,698965,9
52,808,1500,676,52,878,1500,675,3,5133,1029678,28870,8,5220,1044650,29335,2275862118,6,277968,224641594,273000,239894904,9
52,543,1500,656,52,955,1500,660,5,12068,1093338,54991,37,9949,1079359,49100,893109172,6,19652,10688370,23871,22808517,9
52,257,1500,376,52,220,1500,333,7,42451,941037,118057,71,57665,940561,130480,259888675,6,785,202090,593,130493,9
52,242,1500,360,52,185,1500,297,7,54806,1023455,138193,62,74096,1018244,181869,711533598,6,1010,245378,733,136333,9
52,818,1500,678,52,883,1500,676,3,5089,1029678,28605,8,5161,1065444,29037,2436451872,6,304503,249281354,299852,264999528,9
52,195,1500,283,52,227,1500,383,7,53836,1418247,138874,62,66295,1394009,172388,1779464323,6,4140,809174,3385,768493,9
52,176,1500,233,52,204,1500,329,7,49959,1078919,134603,67,82417,996063,161520,1086000375,6,2389,421386,1527,312821,9
52,197,1500,291,52,274,1500,447,6,61217,1425766,152120,62,72828,1467995,179450,2630207755,6,5836,1151058,4856,1332569,9
52,849,1500,676,52,905,1500,673,5,4689,1031800,20856,27,4715,1071912,21341,954222840,6,149565,127046522,148634,134627756,9
52,193,1500,282,52,247,1500,407,7,51368,1287967,133036,62,60118,1394009,165014,1008652651,6,3425,664394,2912,719289,9
52,1047,1500,631,52,156,1500,302,6,8068,992547,51087,27,12214,1046677,61898,190518290,6,9441,9886610,6290,984577,9
52,239,1500,337,52,196,1500,327,8,61334,1103428,154214,70,88909,993282,204521,244514633,6,706,169058,495,97061,9
52,747,1500,666,52,853,1500,668,5,6166,989337,33722,11,6280,1028412,34533,1076450125,6,97885,73148818,96058,82014400,9
52,679,1500,670,52,822,1500,681,5,7877,997897,40390,54,7561,1000213,39791,90933949,6,8596,5843842,8926,7344160,9
52,196,1500,285,52,229,1500,385,7,53123,1418247,136817,62,64895,1394009,170672,1588864793,6,4059,796642,3336,764889,9
52,214,1500,315,52,167,1500,266,7,62447,1182549,152836,60,89388,1018244,198929,1109507985,6,1401,300226,972,162345,9
52,209,1500,296,52,343,1500,510,7,52066,1134122,137426,59,62329,1757699,173594,661155784,6,4250,890402,3442,1180785,9
52,214,1500,314,52,166,1500,266,7,62607,1182549,152904,60,89277,1018244,198827,1115668763,6,1405,300754,974,162449,9
52,724,1500,663,52,858,1500,667,5,6479,978521,34571,42,6508,989258,35109,513557241,6,42858,31049130,42603,36570284,9
52,741,1500,667,52,847,1500,671,5,6231,964443,32813,42,6251,989258,33020,192369704,6,22827,16916742,22727,19267804,9
52,219,1500,324,52,163,1500,269,7,63492,1070078,172767,68,97038,1030866,201942,414151698,6,648,142262,451,73925,9
52,976,1500,649,52,131,1500,238,5,16572,1016115,77792,38,27103,1040224,97942,373204660,6,3605,3520170,2233,293053,9
52,133,692,156,52,112,756,130,172,113617,506976,148313,237,82116,506980,136476,51901746,6,41,5482,52,5865,9
52,271,1500,415,52,146,804,149,7,55147,733470,136241,69,73853,735835,148908,26424867,6,113,30666,86,12641,9
52,257,1500,394,52,153,1012,180,9,87159,1025217,203886,68,104886,974993,234288,10514644,6,80,20566,66,10161,9
52,177,1500,236,52,344,1500,502,7,45509,1034889,128838,67,69980,994080,152278,1152211243,6,2319,411766,1593,549341,9
52,994,1500,647,52,160,1500,314,5,9868,1093338,59678,37,14819,1040224,71124,552487148,6,9993,9939594,6741,1079933,9
52,227,1500,345,52,172,1500,254,7,53880,965568,142957,70,80534,921333,165975,312237973,6,703,159970,493,85277,9
52,181,1500,252,52,368,1500,516,7,46223,1023439,125932,67,68910,994080,147957,931957374,6,1979,359494,1391,512485,9
52,79,1500,147,52,1289,1500,454,7,18452,975432,72430,69,10509,977836,55653,266544685,6,9584,759134,16806,21674897,9
52,175,1500,230,52,332,1500,494,7,44159,1034889,127792,67,69480,1034202,152767,1383123916,6,2455,430694,1667,554293,9
52,233,1500,336,52,263,1500,374,8,52391,1072778,144511,67,68336,1003522,181377,173917064,6,799,186802,585,154317,9
52,254,1500,377,52,195,1500,307,7,55700,1023455,138613,62,72876,1018244,179869,459958131,6,910,231298,676,131961,9
52,212,1500,304,52,219,1500,358,7,55086,1078919,147123,67,88563,996063,171725,460956722,6,1257,267418,831,182245,9
52,196,1500,290,52,273,1500,446,6,61453,1425766,152378,62,73100,1467995,179718,2669834129,6,5857,1153190,4870,1333601,9
52,715,1500,666,52,895,1500,664,5,8861,997897,35806,35,8699,1000213,35990,411261168,6,29862,21351514,30401,27226808,9
52,264,1500,378,52,173,1500,263,8,63780,1036209,152559,70,91711,993282,202800,67091021,6,516,136234,367,63701,9
52,277,1500,410,52,188,1500,296,7,58838,965568,164799,70,81971,921333,184404,192202125,6,449,124666,337,63517,9
52,729,1500,659,52,854,1500,660,6,7011,974270,31095,22,6928,1025444,31769,394400704,6,39181,28564546,39571,33812684,9
52,169,1500,210,52,204,1500,338,7,50176,1078919,137292,67,85004,996063,164965,1841675873,6,3103,526434,1961,401565,9
52,243,1500,369,52,333,1500,487,7,47222,1134122,129781,59,48213,1757699,156672,281148138,6,2119,515046,1997,665105,9
52,834,1500,671,52,888,1500,671,5,4732,1031800,21838,27,4784,1071912,22428,734778298,6,107886,90035654,106617,94758568,9
52,218,1500,315,52,315,1500,481,7,53196,1134122,140110,59,62070,1757699,175722,471338167,6,3407,742982,2833,892801,9
52,211,1500,281,52,178,1500,321,8,75629,1200134,181962,69,113926,1632891,240303,755423077,6,1305,276638,882,157841,9
52,188,1500,268,52,594,1500,655,7,47096,1308494,133516,55,50636,1757699,158303,972672401,6,6434,1212686,5796,3447305,9
52,169,1500,212,52,207,1500,341,7,49593,1078919,135870,67,83824,996063,163241,1762488606,6,3043,516306,1927,399445,9
52,175,1500,232,52,335,1500,496,7,44643,1034889,128486,67,69777,1034202,153114,1301560695,6,2415,425014,1646,552849,9
52,805,1500,674,52,866,1500,673,5,5337,986768,21161,22,5478,1035508,21555,767270520,6,119862,96544358,116701,101099584,9
52,234,1500,353,52,325,1500,483,7,48492,1134122,130275,59,51689,1757699,159580,311336668,6,2398,561454,2192,713373,9
52,713,1500,666,52,889,1500,665,5,8882,997897,36469,35,8746,1000213,36619,391254122,6,28063,20023806,28480,25323588,9
52,668,1500,668,52,815,1500,681,5,9921,997897,49730,54,9610,1000213,49267,150873840,6,8768,5859858,9038,7367248,9
52,806,1500,674,52,868,1500,672,5,5336,977333,20939,22,5482,1035508,21395,717885580,6,112657,90810582,109571,95181700,9
52,194,1500,279,52,223,1500,379,7,54679,1425766,142865,62,67936,1394009,174661,1942839115,6,4268,828982,3463,773605,9
52,176,1500,233,52,337,1500,497,7,44439,1034889,127342,67,69288,994080,151242,1262607606,6,2396,422474,1636,551977,9
52,203,1500,302,52,283,1500,456,6,57683,1425766,143157,62,68116,1394009,171140,2221833504,6,5311,1078198,4452,1264169,9
52,305,1500,448,52,166,1500,232,9,56610,696125,128784,72,67520,931266,185012,33441453,6,156,47590,123,20485,9
52,96,1500,132,52,1129,1500,582,6,22467,1078919,74889,12,15320,1017146,61928,2621953145,6,19183,1849514,28191,31836077,9
52,282,1500,404,52,215,1500,319,9,35770,927860,114949,67,45224,930109,128369,87931824,6,794,224110,631,136261,9
52,195,1500,282,52,226,1500,382,7,53893,1418247,139129,62,66523,1394009,172881,1807275136,6,4158,811790,3396,769417,9
52,195,1500,279,52,145,1500,242,7,70403,1070078,182798,68,116015,1030866,218312,654842440,6,914,178686,604,87913,9
52,241,1500,357,52,185,1500,296,7,55712,1182549,142761,62,75383,1018244,184512,764367378,6,1023,247014,740,137049,9
52,96,1500,133,52,1133,1500,580,6,22086,1078919,74835,12,15030,1017146,61789,2612032894,6,19059,1839834,28068,31804785,9
52,193,1500,258,52,221,1500,365,7,49483,1078919,141355,67,80478,996063,166506,785827774,6,1864,360022,1216,269737,9
52,215,1500,322,52,226,1500,358,7,53206,991476,136974,69,80747,994080,160527,452219609,6,1037,223502,712,161273,9
52,227,1500,344,52,172,1500,254,7,53814,965568,142858,70,80534,921333,165975,327165408,6,706,160606,495,85381,9
52,776,1500,671,52,880,1500,667,5,5737,954891,22091,34,5806,1035508,22437,477741531,6,67284,52270094,66427,58471752,9
52,169,1500,198,52,201,1500,338,7,51459,1078919,144020,66,88943,1017146,174805,2241675625,6,3606,609726,2260,454393,9
52,214,1500,334,52,368,1500,523,7,33147,1129407,108171,63,32281,939251,124179,126212805,6,1383,297002,1390,512481,9
52,259,1500,385,52,200,1500,324,7,53929,1078919,144080,67,82673,996063,164646,228206151,6,666,172622,463,93013,9
52,159,1500,190,52,300,1500,464,7,45541,1040998,126500,67,71847,1034202,152621,1912536079,6,4086,651922,2739,823557,9
52,193,692,215,52,163,756,187,148,96403,696125,172609,93,82545,737338,174238,1735256,6,19,3682,22,3601,9
52,170,1500,214,52,208,1500,342,7,49644,1078919,135600,67,83542,996063,162590,1649853841,6,3001,510250,1903,397493,9
52,74,1500,120,52,1308,1500,431,7,15192,1243230,58587,49,8147,980493,45501,179772036,6,10836,808114,20206,26447833,9
52,219,1500,314,52,246,1500,362,7,53706,1072778,140140,67,72357,1003522,178652,342828557,6,1198,263038,864,212905,9
52,201,1500,298,52,274,1500,441,7,47245,1129407,127809,62,51158,1347351,154678,420914573,6,2564,516322,2336,640169,9
52,220,1500,293,52,192,1500,343,8,68660,1200134,174666,69,104657,1364657,229618,691837749,6,1111,244454,751,144293,9
52,314,1500,458,52,191,1500,289,7,51203,949966,132340,62,60280,952137,166168,42950571,6,472,148282,383,73461,9
52,193,1500,281,52,246,1500,406,7,51301,1287967,132739,62,60222,1394009,164862,1129435492,6,3457,669258,2931,721509,9
